"","imdbID","r1","r2","r3"
"2187","tt0053198","tt0054389","tt0055032","tt0062695"
"2188","tt0055032","tt0053198","tt0082370","tt0070460"
"2189","tt0096378","tt0116151","tt0118691","tt0403508"
"2190","tt0091557","tt0082432","tt0106881","tt0097165"
"2191","tt0091129","tt0107362","tt0111094","tt0297181"
"2192","tt0090774","tt0061385","tt0063374","tt0098627"
"2193","tt0092585","tt0064757","tt0082247","tt0082250"
"2194","tt0090886","tt0097239","tt0092580","tt0116827"
"2195","tt0088939","tt0212720","tt0264464","tt0362227"
"2196","tt0091637","tt0117381","tt0116275","tt0103772"
"2197","tt0091530","tt0087553","tt0097336","tt0112384"
"2198","tt0091419","tt0327162","tt0119360","tt0131325"
"2199","tt0054033","tt0057449","tt0049370","tt0055304"
"2200","tt0092534","tt0078869","tt0089421","tt0072281"
"2201","tt0091554","tt0107057","tt0119783","tt0120683"
"2202","tt0093818","tt0107507","tt0070707","tt0075686"
"2203","tt0093690","tt0118577","tt0098282","tt0087635"
"2204","tt0092627","tt0119488","tt0099091","tt0104389"
"2205","tt0083967","tt0114702","tt0117791","tt0120788"
"2206","tt0089816","tt0108149","tt0094924","tt0100530"
"2207","tt0144168","tt0314786","tt0111418","tt1104733"
"2208","tt0129111","tt0114272","tt0117002","tt0114702"
"2209","tt0129167","tt0317705","tt1964418","tt1229238"
"2210","tt0167404","tt0217869","tt0286106","tt0368447"
"2211","tt0155267","tt0112864","tt0095016","tt0264395"
"2212","tt0063688","tt0078718","tt0102609","tt0061811"
"2213","tt0122515","tt0210065","tt0258816","tt0324554"
"2214","tt0168449","tt0348593","tt0116985","tt0242508"
"2215","tt0120709","tt0368222","tt2258345","tt0114885"
"2216","tt0138946","tt0498399","tt1103275","tt1951181"
"2217","tt0131325","tt0119360","tt0091419","tt0095031"
"2218","tt0120620","tt0105699","tt0097567","tt0119978"
"2219","tt0165710","tt0109402","tt0109045","tt0106880"
"2220","tt0168987","tt0114885","tt0113537","tt0115639"
"2221","tt0138487","tt0061495","tt0054698","tt0050105"
"2222","tt0015693","tt0109454","tt0108227","tt0115600"
"2223","tt0113965","tt0113305","tt0107057","tt0109374"
"2224","tt0077663","tt0099422","tt0118798","tt0107048"
"2225","tt0057449","tt0055304","tt0056943","tt0049370"
"2226","tt0053363","tt0051744","tt0053559","tt0059297"
"2227","tt0055304","tt0057449","tt0049370","tt0050147"
"2228","tt0091178","tt0076933","tt0088414","tt0084865"
"2229","tt0088889","tt0085382","tt0089370","tt0080354"
"2230","tt0066765","tt0084352","tt0071853","tt0079470"
"2231","tt0077394","tt0067128","tt0319531","tt0076210"
"2232","tt0082377","tt0094631","tt0113409","tt0119081"
"2233","tt0080339","tt0088286","tt0091877","tt0107144"
"2234","tt0083530","tt0106598","tt0070707","tt0088763"
"2235","tt0118604","tt0110604","tt0114825","tt0109592"
"2236","tt0089670","tt0112697","tt0120770","tt0217630"
"2237","tt0085995","tt0080487","tt0122933","tt0289848"
"2238","tt0095188","tt0070735","tt0084917","tt0076723"
"2239","tt0094737","tt0104694","tt0117372","tt0110971"
"2240","tt0100419","tt0102719","tt0810913","tt0116483"
"2241","tt0102719","tt0109813","tt0116705","tt0100419"
"2242","tt0104740","tt0095489","tt0115509","tt0095776"
"2243","tt0119843","tt0110367","tt0087751","tt0079596"
"2244","tt0096244","tt0084489","tt0279331","tt0113305"
"2245","tt0107798","tt0104006","tt0118972","tt0067309"
"2246","tt0085334","tt0118665","tt0088001","tt0093148"
"2247","tt0130121","tt0113986","tt0113936","tt0116768"
"2248","tt0133046","tt0951216","tt0110428","tt0106873"
"2249","tt0176269","tt0111438","tt0119013","tt0105698"
"2250","tt0105698","tt0120685","tt0111282","tt0116629"
"2251","tt0188863","tt0116422","tt0114885","tt0113101"
"2252","tt0156887","tt0851578","tt0291350","tt0388473"
"2253","tt0160401","tt0112362","tt0181984","tt0222851"
"2254","tt0091278","tt0113438","tt0095382","tt0094074"
"2255","tt0095382","tt0113438","tt0094074","tt0091278"
"2256","tt0103617","tt0090264","tt0082398","tt0097742"
"2257","tt0113438","tt0091278","tt0095382","tt0094074"
"2258","tt0073802","tt0106918","tt0156934","tt0099747"
"2259","tt0104839","tt0107362","tt0099810","tt0112864"
"2260","tt0120657","tt0112864","tt0107362","tt0095016"
"2261","tt0138304","tt0118971","tt0246578","tt0160399"
"2262","tt0160236","tt0124298","tt0116313","tt0110366"
"2263","tt0164108","tt0117091","tt0433116","tt0101698"
"2264","tt0169145","tt0114885","tt0113277","tt0113987"
"2265","tt0144286","tt0104027","tt0118100","tt0113305"
"2266","tt0119586","tt0107002","tt0091288","tt0091480"
"2267","tt0120747","tt0242527","tt0114885","tt0113819"
"2268","tt0163579","tt0115693","tt0091431","tt0120188"
"2269","tt0125971","tt0115530","tt0114885","tt0113537"
"2270","tt0126810","tt0109913","tt0109831","tt0114266"
"2271","tt0145531","tt0119791","tt0109287","tt0146675"
"2272","tt0164181","tt0117965","tt0363988","tt3045616"
"2273","tt0118843","tt0097223","tt0106307","tt0118002"
"2274","tt0151582","tt0112722","tt0114369","tt0114814"
"2275","tt0097050","tt0109279","tt0057180","tt0112453"
"2276","tt0031762","tt0032599","tt0029947","tt0036241"
"2277","tt0045251","tt0035015","tt0057427","tt0038991"
"2278","tt0079285","tt0086973","tt0087175","tt0448134"
"2279","tt0088146","tt0061811","tt0063688","tt0093565"
"2280","tt0059297","tt0058620","tt0051744","tt0053363"
"2281","tt0063823","tt0114709","tt0113198","tt0110763"
"2282","tt0169547","tt0257044","tt0418763","tt0959337"
"2283","tt0088178","tt0473692","tt2043931","tt0107818"
"2284","tt0181316","tt0399327","tt0110475","tt0208003"
"2285","tt0126916","tt0115742","tt0120324","tt0139462"
"2286","tt0080491","tt0035896","tt0083987","tt0053580"
"2287","tt0058182","tt0059260","tt0061789","tt0060438"
"2288","tt0127296","tt0112887","tt0119809","tt0120491"
"2289","tt0173390","tt0116442","tt0113101","tt0119908"
"2290","tt0077280","tt0108186","tt0120094","tt0083254"
"2291","tt0089175","tt0094862","tt0117894","tt0097390"
"2292","tt0097390","tt0085636","tt0089175","tt0101917"
"2293","tt0061385","tt0090774","tt0063374","tt0031593"
"2294","tt0068473","tt0089087","tt0082348","tt0236784"
"2295","tt0082348","tt0076009","tt0089087","tt0068473"
"2296","tt0125879","tt0114478","tt0377084","tt0114168"
"2297","tt0050814","tt0051516","tt0045152","tt0050419"
"2298","tt0108185","tt0112722","tt0137494","tt0115742"
"2299","tt0111419","tt0118617","tt0096787","tt0120913"
"2300","tt0073812","tt0066579","tt0066993","tt0096029"
"2301","tt0082511","tt0087298","tt0113690","tt0110604"
"2302","tt0099558","tt0127357","tt0091431","tt0089374"
"2303","tt0091431","tt0099558","tt0127357","tt0089374"
"2304","tt0150377","tt0111187","tt0116827","tt0097500"
"2305","tt0120716","tt0106379","tt0107614","tt0116669"
"2306","tt0140397","tt0085244","tt0285531","tt0113117"
"2307","tt0129884","tt0167427","tt0119632","tt0243655"
"2308","tt0160338","tt0328589","tt0115736","tt0104036"
"2309","tt0159421","tt0110647","tt0116552","tt0048960"
"2310","tt0168172","tt0329691","tt0112760","tt0110475"
"2311","tt0164114","tt0112346","tt0113347","tt0113321"
"2312","tt0134618","tt1790886","tt0111309","tt0117765"
"2313","tt0120188","tt0116324","tt0356721","tt0964517"
"2314","tt0162360","tt0239948","tt0110950","tt0116531"
"2315","tt0134033","tt0109890","tt0111323","tt0116320"
"2316","tt0194314","tt0348529","tt0304678","tt0243255"
"2317","tt0060095","tt0053434","tt0037101","tt0052415"
"2318","tt0106664","tt0095652","tt0083767","tt0077914"
"2319","tt0031397","tt0115509","tt0116683","tt0095776"
"2320","tt0095652","tt0077914","tt0106664","tt0083767"
"2321","tt0079714","tt0138703","tt0110823","tt0095863"
"2322","tt0086154","tt0054215","tt0092632","tt0091799"
"2323","tt0091799","tt0054215","tt0113690","tt0101492"
"2324","tt0056443","tt0055630","tt0089881","tt0047478"
"2325","tt0156934","tt0106918","tt0099747","tt0114319"
"2326","tt0167427","tt0129884","tt0120770","tt0151738"
"2327","tt0171804","tt0489281","tt1939659","tt0114702"
"2328","tt0165854","tt0454792","tt0120780","tt0181865"
"2329","tt0086200","tt0114681","tt0115734","tt0109093"
"2330","tt0100802","tt0093870","tt0120201","tt0103772"
"2331","tt0082089","tt0101969","tt0085244","tt0094606"
"2332","tt0091042","tt0090305","tt0096094","tt0088847"
"2333","tt0086617","tt0097165","tt0090329","tt0120382"
"2334","tt0037674","tt0030643","tt0031514","tt0046429"
"2335","tt0068699","tt0105695","tt0089767","tt0118548"
"2336","tt0061747","tt0070355","tt0065462","tt0060196"
"2337","tt0080179","tt0108148","tt0116704","tt0117786"
"2338","tt0065571","tt0117737","tt0100594","tt0074084"
"2339","tt0095270","tt0069089","tt0072979","tt0082926"
"2340","tt0037558","tt0048673","tt0047094","tt0059113"
"2341","tt0087980","tt0109823","tt0018578","tt0059113"
"2342","tt0082979","tt0118798","tt0113987","tt0114272"
"2343","tt0097223","tt0118843","tt0106307","tt0114787"
"2344","tt0077405","tt0069762","tt1595656","tt0120863"
"2345","tt0090636","tt0082088","tt0120274","tt0210717"
"2346","tt0033804","tt0034240","tt0035169","tt0037077"
"2347","tt0034240","tt0033804","tt0035169","tt0037077"
"2348","tt0035169","tt0032338","tt0033804","tt0034240"
"2349","tt0091214","tt0118040","tt0110678","tt0088846"
"2350","tt0046126","tt0039536","tt0038453","tt0037795"
"2351","tt0038559","tt0036723","tt0049815","tt0040525"
"2352","tt0052225","tt0048380","tt0050933","tt0048491"
"2353","tt0085549","tt0119558","tt0107211","tt0091635"
"2354","tt0104507","tt0181530","tt0120257","tt0112346"
"2355","tt0061578","tt0056687","tt0046719","tt0048966"
"2356","tt0087722","tt0094799","tt0089798","tt0081696"
"2357","tt0059260","tt0058182","tt0060438","tt0061789"
"2358","tt0058150","tt0066995","tt0070328","tt0071807"
"2359","tt0057076","tt0055928","tt0059800","tt0058150"
"2360","tt0055928","tt0057076","tt0059800","tt0058150"
"2361","tt0080453","tt0084737","tt0113443","tt0094744"
"2362","tt0058461","tt0059578","tt0060196","tt0087843"
"2363","tt0119256","tt1791528","tt0118749","tt0175880"
"2364","tt0104431","tt0099785","tt0241527","tt0295297"
"2365","tt0094008","tt0103074","tt0212985","tt0765429"
"2366","tt0137523","tt0114369","tt0119174","tt0258000"
"2367","tt0160916","tt0098635","tt0112346","tt0090103"
"2368","tt0119114","tt0114885","tt0113537","tt0115639"
"2369","tt0192194","tt0119237","tt2101441","tt0120728"
"2370","tt0203408","tt0113855","tt0112462","tt0116136"
"2371","tt0166896","tt0080678","tt0090756","tt0105665"
"2372","tt0048977","tt0056048","tt0041594","tt0023042"
"2373","tt0081633","tt0071853","tt0096764","tt0076221"
"2374","tt0061138","tt0283883","tt0113828","tt0889652"
"2375","tt0083946","tt0068182","tt0462504","tt0071691"
"2376","tt0078754","tt0068327","tt0071746","tt0065054"
"2377","tt0093206","tt0110081","tt0099902","tt0473444"
"2378","tt0097123","tt0378947","tt0158371","tt0091167"
"2379","tt0200469","tt0134983","tt0112634","tt0116654"
"2380","tt0168501","tt1111948","tt0113118","tt0120169"
"2381","tt0163988","tt0407887","tt0112641","tt0075314"
"2382","tt0142201","tt0114011","tt0113243","tt0111709"
"2383","tt0144640","tt0334965","tt0119141","tt0113228"
"2384","tt0172627","tt0218922","tt0123865","tt0114885"
"2385","tt0059319","tt0091278","tt0060445","tt0040427"
"2386","tt0067527","tt0060371","tt0109729","tt0110057"
"2387","tt0093870","tt0100802","tt0120201","tt0103772"
"2388","tt0100502","tt0113481","tt0113492","tt0114857"
"2389","tt0096438","tt0088763","tt0096874","tt0099088"
"2390","tt0081150","tt0094089","tt0102926","tt0095593"
"2391","tt0082398","tt0090264","tt0086034","tt0093428"
"2392","tt0097742","tt0093428","tt0090264","tt0082398"
"2393","tt0070328","tt0071807","tt0058150","tt0066995"
"2394","tt0091829","tt0111686","tt0113409","tt0075005"
"2395","tt0059800","tt0057076","tt0055928","tt0058150"
"2396","tt0185371","tt0295254","tt0382077","tt0113690"
"2397","tt0166943","tt0090917","tt0084745","tt0401711"
"2398","tt0120601","tt0268126","tt1798709","tt0111001"
"2399","tt0119698","tt0087544","tt0104652","tt0245429"
"2400","tt0170705","tt1320082","tt0102426","tt0075040"
"2401","tt0120596","tt0120654","tt0126250","tt0255798"
"2402","tt0145681","tt0258068","tt0944835","tt0112857"
"2403","tt0140352","tt0113277","tt0248667","tt0369339"
"2404","tt0181288","tt0379593","tt1503769","tt0109508"
"2405","tt0156729","tt0114885","tt0113537","tt0115639"
"2406","tt0200071","tt0456396","tt1186369","tt0117398"
"2407","tt0065088","tt0079100","tt0114319","tt0106918"
"2408","tt0099180","tt0107953","tt0089885","tt0116075"
"2409","tt0077355","tt0082677","tt0079240","tt0070909"
"2410","tt0083767","tt0106664","tt0095652","tt0077914"
"2411","tt0092796","tt0114825","tt0109592","tt0116365"
"2412","tt0089885","tt0112643","tt0099180","tt0120199"
"2413","tt0097240","tt0114681","tt0363589","tt0842929"
"2414","tt0106856","tt0117913","tt1674784","tt0134273"
"2415","tt0082427","tt0089489","tt0072271","tt0084516"
"2416","tt0017925","tt0015163","tt0015324","tt0019421"
"2417","tt0078087","tt0092546","tt0082533","tt0087363"
"2418","tt0093990","tt0114825","tt0109592","tt0116365"
"2419","tt0061407","tt0116684","tt0120857","tt0063518"
"2420","tt0082817","tt0099739","tt0112401","tt0090859"
"2421","tt0055630","tt0056443","tt0050613","tt0047478"
"2422","tt0100475","tt0112896","tt0099700","tt0093220"
"2423","tt0067525","tt0116839","tt0114367","tt0113481"
"2424","tt0094012","tt0075222","tt0076141","tt0107977"
"2425","tt0070608","tt0065421","tt0057546","tt0055254"
"2426","tt0048380","tt0024069","tt0045061","tt0052225"
"2427","tt0082484","tt0215750","tt0120102","tt0095800"
"2428","tt0065988","tt0061418","tt0098073","tt0064002"
"2429","tt0050371","tt0047296","tt0048028","tt0044081"
"2430","tt0086465","tt0080455","tt0109254","tt0082010"
"2431","tt0079540","tt0087332","tt0097428","tt0083131"
"2432","tt0087700","tt0095990","tt0113041","tt0114319"
"2433","tt0093516","tt0113819","tt0206420","tt0098356"
"2434","tt0104837","tt0100475","tt0092618","tt1400526"
"2435","tt0101669","tt0109836","tt0097499","tt0105130"
"2436","tt0105130","tt0109836","tt0107616","tt0101669"
"2437","tt0113416","tt0492481","tt0114885","tt0113537"
"2438","tt0083911","tt0114319","tt0112302","tt0114388"
"2439","tt0083254","tt0108186","tt0116168","tt0095188"
"2440","tt0061789","tt0058182","tt0060438","tt0059362"
"2441","tt0149691","tt0252076","tt0408985","tt0114478"
"2442","tt0120655","tt0113749","tt0109445","tt0118842"
"2443","tt0151137","tt0110413","tt0095250","tt0473753"
"2444","tt0190641","tt0266860","tt0210234","tt0313487"
"2445","tt0165773","tt0273435","tt1352824","tt0109759"
"2446","tt0160620","tt0365485","tt2402105","tt0455782"
"2447","tt0032215","tt0037549","tt0036931","tt0031951"
"2448","tt0101605","tt0111001","tt0080716","tt0084503"
"2449","tt0034862","tt0029971","tt0025164","tt0027125"
"2450","tt0056197","tt0056937","tt0058947","tt0054357"
"2451","tt0105156","tt0144814","tt0116260","tt0116731"
"2452","tt0119908","tt0173390","tt0116260","tt0116731"
"2453","tt0066473","tt0071866","tt0266308","tt0338763"
"2454","tt0095675","tt0101026","tt0441909","tt0103030"
"2455","tt0084855","tt0107057","tt0119783","tt0120683"
"2456","tt0068528","tt0067774","tt0114319","tt0112302"
"2457","tt0086856","tt0096378","tt0096978","tt0126029"
"2458","tt0094027","tt0114319","tt0112302","tt0114388"
"2459","tt0093565","tt0110737","tt0102609","tt0110167"
"2460","tt0068762","tt0079100","tt0089755","tt0070903"
"2461","tt0059646","tt0109579","tt0104779","tt0071315"
"2462","tt0057187","tt0053604","tt0053291","tt0047437"
"2463","tt0164312","tt0088650","tt0101254","tt0066356"
"2464","tt0165859","tt0109635","tt0117665","tt0094155"
"2465","tt0178737","tt0114916","tt0328589","tt0112346"
"2466","tt0162661","tt0408236","tt0109707","tt0099487"
"2467","tt0143145","tt0113189","tt0118928","tt0120347"
"2468","tt0185125","tt0113083","tt0103030","tt0118819"
"2469","tt0024852","tt0112642","tt0109813","tt0116756"
"2470","tt0096061","tt0089457","tt0105211","tt0450232"
"2471","tt0042546","tt0039190","tt0056255","tt0031679"
"2472","tt0040522","tt0034493","tt0045274","tt0054749"
"2473","tt0093509","tt0829193","tt0116905","tt0105107"
"2474","tt0080979","tt0089881","tt0056443","tt0055630"
"2475","tt0055850","tt0066473","tt0033654","tt0047444"
"2476","tt0067411","tt0068732","tt0110907","tt0108122"
"2477","tt0093512","tt0117791","tt0091867","tt0200669"
"2478","tt0032551","tt0045061","tt0048380","tt0031971"
"2479","tt0050738","tt0108906","tt0287839","tt0142032"
"2480","tt0033045","tt0031725","tt0023622","tt0038419"
"2481","tt0087781","tt0099073","tt0109635","tt0117665"
"2482","tt0073692","tt0070290","tt0067185","tt0078841"
"2483","tt0105265","tt0110932","tt0119314","tt0081283"
"2484","tt0093010","tt0250797","tt0119558","tt0107211"
"2485","tt0089360","tt0082351","tt0107497","tt0119210"
"2486","tt0100680","tt0089643","tt0065797","tt0052631"
"2487","tt0095631","tt0086960","tt0299930","tt0113277"
"2488","tt0099077","tt0200027","tt0110971","tt0117372"
"2489","tt0099291","tt0111001","tt0084503","tt0116250"
"2490","tt0101393","tt1979320","tt0113277","tt0110771"
"2491","tt0101889","tt0088846","tt0120669","tt0085959"
"2492","tt0088007","tt0082846","tt0101902","tt0079826"
"2493","tt0087091","tt0100046","tt0116275","tt0091637"
"2494","tt0087921","tt0079417","tt0084732","tt0308383"
"2495","tt0090556","tt0113321","tt0092173","tt0124298"
"2496","tt0146675","tt0114576","tt0111438","tt0120004"
"2497","tt0120363","tt0435761","tt0114709","tt0120623"
"2498","tt0155711","tt0117913","tt0134273","tt0106856"
"2499","tt0134154","tt0107156","tt0388795","tt0114388"
"2500","tt0104114","tt0104952","tt0190138","tt0088930"
"2501","tt0045877","tt0043879","tt0040427","tt0039881"
"2502","tt0033021","tt0026174","tt0029843","tt0027438"
"2503","tt0172396","tt0104036","tt0091538","tt0110148"
"2504","tt0048034","tt0046816","tt0039286","tt0037101"
"2505","tt0144715","tt0107822","tt0099040","tt0114478"
"2506","tt0160513","tt0112722","tt0109579","tt0113691"
"2507","tt0158371","tt0079522","tt0081554","tt0097123"
"2508","tt0099165","tt0110684","tt0106519","tt0074285"
"2509","tt0028950","tt0029957","tt0031885","tt0043972"
"2510","tt0079239","tt0075161","tt0117333","tt0086423"
"2511","tt0081470","tt0078492","tt0059711","tt0062708"
"2512","tt0024645","tt0017925","tt0059885","tt0047795"
"2513","tt0014538","tt0017925","tt0016332","tt0015163"
"2514","tt0100828","tt0112688","tt0109297","tt0083678"
"2515","tt0096328","tt0094138","tt0421206","tt0116508"
"2516","tt0063056","tt0112495","tt0076009","tt0089087"
"2517","tt0060463","tt0050658","tt0050814","tt0045591"
"2518","tt0150216","tt0112818","tt0103850","tt0115907"
"2519","tt0205000","tt0252028","tt0405325","tt0367652"
"2520","tt0120689","tt0111161","tt0116259","tt0120768"
"2521","tt0124315","tt0108550","tt0241303","tt0989757"
"2522","tt0167423","tt0327643","tt0109443","tt0111400"
"2523","tt0141974","tt0116293","tt0119792","tt0250323"
