"id","imdbID","Title","Year","imdbRating","imdbVotes","Rated","Runtime","genres","r1","r2","r3"
"2135","tt0139809","The Thirteenth Floor","1999",7,"50731","R","100 min","Drama|Sci-Fi|Thriller","tt0114746","tt0123755","tt0160399"
"2136","tt0156794","Eternity and a Day","1998",7.8,"6171","UNRATED","137 min","Drama","tt0112445","tt0112288","tt0058450"
"2137","tt0126859","The Loss of Sexual Innocence","1999",5.4,"2859","R","106 min","Drama|Fantasy","tt0113627","tt0109340","tt0220100"
"2138","tt0128278","Instinct","1999",6.5,"26775","R","126 min","Drama|Thriller","tt0109635","tt0114924","tt0117333"
"2139","tt0186508","Buena Vista Social Club","1999",7.6,"12860","G","105 min","Documentary|Musical","tt1440266","tt3674140","tt0093191"
"2140","tt0126261","Desert Blue","1998",6.3,"1869","R","90 min","Drama","tt0119338","tt0283877","tt0954947"
"2141","tt0141105","Free Enterprise","1998",7,"2869","R","113 min","Comedy|Romance|Sci-Fi","tt0114885","tt0113819","tt0118002"
"2142","tt0164085","Limbo","1999",7.1,"5115","R","126 min","Drama","tt0119657","tt0116905","tt0105107"
"2143","tt0145660","Austin Powers: The Spy Who Shagged Me","1999",6.6,"177826","PG-13","95 min","Action|Adventure|Comedy","tt0295178","tt0118655","tt0212338"
"2144","tt0120802","The Red Violin","1998",7.7,"26369","R","130 min","Drama|Mystery","tt0494834","tt0111495","tt0106471"
"2145","tt0120855","Tarzan","1999",7.2,"136621","G","88 min","Adventure|Animation|Children|Drama","tt0211181","tt0113198","tt0423294"
"2146","tt0144214","The General's Daughter","1999",6.3,"41596","R","116 min","Crime|Drama|Mystery|Thriller","tt0118880","tt0472399","tt1764651"
"2147","tt0184510","Get Bruce","1999",6,"538","R","82 min","Documentary","tt0115685","tt0080634","tt0109508"
"2148","tt0122541","An Ideal Husband","1999",6.9,"12707","PG-13","97 min","Comedy|Romance","tt0278500","tt0114057","tt0119738"
"2149","tt0120731","The Legend of 1900","1998",8.1,"39246","R","165 min","Drama","tt0114808","tt0213847","tt0095765"
"2150","tt0130827","Run Lola Run","1998",7.8,"158418","R","80 min","Action|Crime","tt0203632","tt0246677","tt0396171"
"2151","tt0120370","Trekkies","1997",7,"4360","PG","86 min","Documentary","tt0112373","tt0108515","tt0118147"
"2152","tt0142342","Big Daddy","1999",6.4,"158081","PG-13","93 min","Comedy","tt0116483","tt0762107","tt0960144"
"2153","tt0139898","The Boys","1998",7.2,"1078","R","86 min","Drama","tt0304229","tt0783238","tt1152836"
"2154","tt0119038","The Dinner Game","1998",7.7,"29064","PG-13","80 min","Comedy","tt0243493","tt0098471","tt0449851"
"2155","tt0119743","My Son the Fanatic","1997",7,"1435","R","87 min","Comedy|Drama|Romance","tt0212380","tt0114885","tt0113537"
"2156","tt0120554","Zone 39","1996",4.6,"211","NOT RATED","95 min","Sci-Fi","tt0058898","tt0079944","tt0051418"
"2157","tt0099052","Arachnophobia","1990",6.3,"49085","PG-13","103 min","Comedy|Horror","tt0112896","tt0112715","tt0099700"
"2158","tt0158983","South Park: Bigger Longer & Uncut","1999",7.8,"158500","R","81 min","Animation|Comedy|Musical","tt1308667","tt0372588","tt0124819"
"2159","tt0120891","Wild Wild West","1999",4.8,"127579","PG-13","106 min","Action|Comedy|Sci-Fi|Western","tt0120912","tt1409024","tt0119654"
"2160","tt0162677","Summer of Sam","1999",6.6,"30860","R","142 min","Drama","tt0112688","tt0100168","tt0102175"
"2161","tt0149964","Broken Vessels","1998",6.6,"528","R","90 min","Drama","tt0108000","tt0114885","tt0113277"
"2162","tt0163651","American Pie","1999",7,"310014","R","95 min","Comedy|Romance","tt0231775","tt0276751","tt1605630"
"2163","tt0137363","Arlington Road","1999",7.2,"68795","R","117 min","Thriller","tt1691920","tt0116260","tt0113451"
"2164","tt0137439","Autumn Tale","1998",7.6,"3174","PG","112 min","Romance","tt0097106","tt0064612","tt0065772"
"2165","tt0158811","Muppets from Space","1999",6.2,"14379","G","87 min","Children|Comedy","tt0104940","tt0079588","tt0082474"
"2166","tt0185937","The Blair Witch Project","1999",6.4,"181773","R","81 min","Drama|Horror|Thriller","tt0457275","tt0962711","tt2450186"
"2167","tt0120899","My Life So Far","1999",6.5,"2398","PG-13","98 min","Drama","tt0082158","tt0110428","tt0111454"
"2168","tt0120663","Eyes Wide Shut","1999",7.3,"222476","R","159 min","Drama|Mystery|Thriller","tt0106918","tt0093058","tt0081505"
"2169","tt0139414","Lake Placid","1999",5.6,"41526","R","82 min","Horror|Thriller","tt0091223","tt0082418","tt0083972"
"2170","tt0120878","The Velocity of Gary","1998",5.1,"1535","R","100 min","Comedy|Romance","tt0118163","tt0285879","tt0095690"
"2171","tt0087332","Ghostbusters","1984",7.8,"255934","PG","105 min","Action|Comedy|Sci-Fi","tt0097428","tt0083131","tt0079540"
"2172","tt0097428","Ghostbusters II","1989",6.5,"132187","PG","108 min","Comedy|Fantasy|Sci-Fi","tt0087332","tt0083131","tt0079540"
"2173","tt0157503","Drop Dead Gorgeous","1999",6.5,"26834","PG-13","97 min","Comedy","tt0120692","tt0144168","tt0204946"
"2174","tt0171363","The Haunting","1999",4.9,"57124","PG-13","113 min","Horror|Thriller","tt0325703","tt0117998","tt0120179"
"2175","tt0141369","Inspector Gadget","1999",4.1,"35598","PG","78 min","Action|Adventure|Children|Comedy","tt0101615","tt0116151","tt0110478"
"2176","tt0162710","Trick","1999",7.2,"6790","R","89 min","Comedy|Romance","tt0110064","tt0099800","tt0280720"
"2177","tt0149261","Deep Blue Sea","1999",5.8,"96865","R","105 min","Action|Horror|Sci-Fi|Thriller","tt0106582","tt0116908","tt0099423"
"2178","tt0132347","Mystery Men","1999",6,"53038","PG-13","121 min","Action|Comedy|Fantasy","tt0120789","tt0103893","tt0093560"
"2179","tt0163187","Runaway Bride","1999",5.5,"72148","PG","116 min","Comedy|Romance","tt0100405","tt0091653","tt0087265"
"2180","tt0162830","Twin Falls Idaho","1999",7.3,"3462","R","111 min","Drama","tt0322659","tt0469263","tt0321442"
"2181","tt0049406","The Killing","1956",8.1,"61016","APPROVED","85 min","Crime|Film-Noir","tt0048254","tt0050825","tt0066921"
"2182","tt0048254","Killer's Kiss","1955",6.7,"15205","UNRATED","67 min","Crime|Film-Noir","tt0049406","tt0066921","tt0056193"
"2183","tt0054331","Spartacus","1960",7.9,"96080","PG-13","197 min","Action|Drama|Romance|War","tt0050825","tt0072684","tt0066921"
"2184","tt0056193","Lolita","1962",7.7,"65643","NOT RATED","152 min","Drama|Romance","tt0066921","tt0049406","tt0048254"
"2185","tt0072684","Barry Lyndon","1975",8.1,"98559","PG","184 min","Drama|Romance|War","tt0066921","tt0054331","tt0112384"
"2186","tt0053198","The 400 Blows","1959",8.1,"68077","NOT RATED","99 min","Crime|Drama","tt0054389","tt0055032","tt0062695"
"2187","tt0055032","Jules and Jim","1962",7.9,"26716","NOT RATED","105 min","Drama|Romance","tt0053198","tt0082370","tt0070460"
"2188","tt0096378","Vibes","1988",5.5,"2661","PG","99 min","Adventure|Comedy|Romance","tt0116151","tt0118691","tt0403508"
"2189","tt0091557","The Mosquito Coast","1986",6.6,"21377","PG","117 min","Adventure|Drama|Thriller","tt0082432","tt0106881","tt0097165"
"2190","tt0091129","The Golden Child","1986",5.9,"38638","PG-13","94 min","Action|Adventure|Comedy|Fantasy|Mystery","tt0107362","tt0111094","tt0297181"
"2191","tt0090774","Brighton Beach Memoirs","1986",6.9,"2538","PG-13","108 min","Comedy","tt0061385","tt0063374","tt0098627"
"2192","tt0092585","Assassination","1987",5,"1968","PG-13","88 min","Action|Drama|Thriller","tt0064757","tt0082247","tt0082250"
"2193","tt0090886","Crimes of the Heart","1986",6.4,"2764","PG-13","105 min","Comedy|Drama","tt0097239","tt0092580","tt0116827"
"2194","tt0088939","The Color Purple","1985",7.8,"59267","PG-13","154 min","Drama","tt0212720","tt0264464","tt0362227"
"2195","tt0091637","No Mercy","1986",5.6,"4982","R","106 min","Action|Crime|Thriller","tt0117381","tt0116275","tt0103772"
"2196","tt0091530","The Mission","1986",7.5,"43216","PG","125 min","Drama","tt0087553","tt0097336","tt0112384"
"2197","tt0091419","Little Shop of Horrors","1986",6.9,"47991","PG-13","94 min","Comedy|Horror|Musical","tt0327162","tt0119360","tt0131325"
"2198","tt0054033","The Little Shop of Horrors","1960",6.3,"12329","UNRATED","72 min","Comedy|Horror","tt0057449","tt0049370","tt0055304"
"2199","tt0092534","Allan Quatermain and the Lost City of Gold","1986",4.3,"6903","PG","99 min","Action|Adventure|Comedy","tt0078869","tt0089421","tt0072281"
"2200","tt0091554","The Morning After","1986",6,"4490","R","103 min","Drama|Mystery","tt0107057","tt0119783","tt0120683"
"2201","tt0093818","Radio Days","1987",7.6,"23581","PG","88 min","Comedy|Drama","tt0107507","tt0070707","tt0075686"
"2202","tt0093690","Outrageous Fortune","1987",6,"5521","R","99 min","Comedy|Mystery","tt0118577","tt0098282","tt0087635"
"2203","tt0092627","The Bedroom Window","1987",6.4,"3239","R","112 min","Thriller","tt0119488","tt0099091","tt0104389"
"2204","tt0083967","Frances","1982",7.4,"5195","R","140 min","Drama","tt0114702","tt0117791","tt0120788"
"2205","tt0089816","Plenty","1985",6.2,"2025","R","121 min","Drama","tt0108149","tt0094924","tt0100530"
"2206","tt0144168","Dick","1999",6.1,"15880","PG-13","94 min","Comedy","tt0314786","tt0111418","tt1104733"
"2207","tt0129111","The Gambler","1997",6.4,"288","R","97 min","Drama","tt0114272","tt0117002","tt0114702"
"2208","tt0129167","The Iron Giant","1999",8,"124960","PG","86 min","Adventure|Animation|Children|Drama|Sci-Fi","tt0317705","tt1964418","tt1229238"
"2209","tt0167404","The Sixth Sense","1999",8.1,"685291","PG-13","107 min","Drama|Horror|Mystery","tt0217869","tt0286106","tt0368447"
"2210","tt0155267","The Thomas Crown Affair","1999",6.8,"71744","R","113 min","Action|Mystery","tt0112864","tt0095016","tt0264395"
"2211","tt0063688","The Thomas Crown Affair","1968",7,"16174","R","102 min","Crime|Drama|Romance|Thriller","tt0078718","tt0102609","tt0061811"
"2212","tt0122515","The Acid House","1998",6.3,"5776","UNRATED","111 min","Comedy|Drama","tt0210065","tt0258816","tt0324554"
"2213","tt0168449","The Adventures of Sebastian Cole","1998",6.9,"1685","R","99 min","Comedy|Drama","tt0348593","tt0116985","tt0242508"
"2214","tt0120709","Illuminata","1998",6.2,"1391","R","119 min","Comedy","tt0368222","tt2258345","tt0114885"
"2215","tt0138946","The Yards","2000",6.4,"15857","R","115 min","Crime|Drama","tt0498399","tt1103275","tt1951181"
"2216","tt0131325","Bowfinger","1999",6.4,"55662","PG-13","97 min","Comedy","tt0119360","tt0091419","tt0095031"
"2217","tt0120620","Brokedown Palace","1999",6.4,"18408","PG-13","100 min","Drama","tt0105699","tt0097567","tt0119978"
"2218","tt0165710","Detroit Rock City","1999",6.8,"30212","R","95 min","Comedy","tt0109402","tt0109045","tt0106880"
"2219","tt0168987","Better Than Chocolate","1999",6.3,"6411","R","101 min","Comedy|Romance","tt0114885","tt0113537","tt0115639"
"2220","tt0138487","Head On","1998",6.6,"3051","NOT RATED","104 min","Drama","tt0061495","tt0054698","tt0050105"
"2221","tt0015693","Cobra","1925",7.6,"553","N/A","70 min","Drama","tt0109454","tt0108227","tt0115600"
"2222","tt0113965","Never Talk to Strangers","1995",5.1,"5045","R","86 min","Crime|Drama|Romance|Thriller","tt0113305","tt0107057","tt0109374"
"2223","tt0077663","Heaven Can Wait","1978",6.9,"13941","PG","101 min","Comedy","tt0099422","tt0118798","tt0107048"
"2224","tt0057449","The Raven","1963",6.7,"7423","APPROVED","86 min","Comedy|Horror","tt0055304","tt0056943","tt0049370"
"2225","tt0053363","The Tingler","1959",6.7,"4978","NOT RATED","82 min","Horror","tt0051744","tt0053559","tt0059297"
"2226","tt0055304","Pit and the Pendulum","1961",7.1,"8675","APPROVED","80 min","Horror","tt0057449","tt0049370","tt0050147"
"2227","tt0091178","Haunted Honeymoon","1986",5.5,"4624","PG","82 min","Comedy","tt0076933","tt0088414","tt0084865"
"2228","tt0088889","Cat's Eye","1985",6.2,"16298","PG-13","94 min","Horror","tt0085382","tt0089370","tt0080354"
"2229","tt0066765","And Now for Something Completely Different","1971",7.7,"22854","PG","88 min","Comedy","tt0084352","tt0071853","tt0079470"
"2230","tt0077394","Damien: Omen II","1978",6.3,"21605","R","107 min","Horror","tt0067128","tt0319531","tt0076210"
"2231","tt0082377","The Final Conflict","1981",5.6,"13606","R","108 min","Horror|Thriller","tt0094631","tt0113409","tt0119081"
"2232","tt0080339","Airplane!","1980",7.8,"156174","PG","88 min","Comedy","tt0088286","tt0091877","tt0107144"
"2233","tt0083530","Airplane II: The Sequel","1982",6.1,"35817","PG","85 min","Comedy","tt0106598","tt0070707","tt0088763"
"2234","tt0118604","An American Werewolf in Paris","1997",5.1,"18927","R","105 min","Comedy|Horror|Romance|Thriller","tt0110604","tt0114825","tt0109592"
"2235","tt0089670","National Lampoon's European Vacation","1985",6.1,"41496","PG-13","95 min","Adventure|Comedy|Romance","tt0112697","tt0120770","tt0217630"
"2236","tt0085995","National Lampoon's Vacation","1983",7.4,"68711","R","98 min","Comedy","tt0080487","tt0122933","tt0289848"
"2237","tt0095188","Funny Farm","1988",6.1,"15013","PG","101 min","Comedy","tt0070735","tt0084917","tt0076723"
"2238","tt0094737","Big","1988",7.3,"149799","PG","104 min","Comedy|Drama|Fantasy|Romance","tt0104694","tt0117372","tt0110971"
"2239","tt0100419","Problem Child","1990",5.2,"21770","PG","81 min","Children|Comedy","tt0102719","tt0810913","tt0116483"
"2240","tt0102719","Problem Child 2","1991",4.5,"16506","PG-13","90 min","Comedy","tt0109813","tt0116705","tt0100419"
"2241","tt0104740","Little Nemo: Adventures in Slumberland","1989",7.2,"5300","G","85 min","Adventure|Animation|Children|Drama|Fantasy","tt0095489","tt0115509","tt0095776"
"2242","tt0119843","Oscar and Lucinda","1997",6.7,"5555","R","132 min","Drama|Romance","tt0110367","tt0087751","tt0079596"
"2243","tt0096244","Tequila Sunrise","1988",6,"22662","R","115 min","Action|Drama|Romance|Thriller","tt0084489","tt0279331","tt0113305"
"2244","tt0107798","The Pelican Brief","1993",6.5,"58251","PG-13","141 min","Crime|Drama|Mystery|Romance|Thriller","tt0104006","tt0118972","tt0067309"
"2245","tt0085334","A Christmas Story","1983",8.1,"103904","PG","94 min","Children|Comedy","tt0118665","tt0088001","tt0093148"
"2246","tt0130121","Mickey Blue Eyes","1999",5.8,"29552","PG-13","102 min","Comedy|Romance","tt0113986","tt0113936","tt0116768"
"2247","tt0133046","Teaching Mrs. Tingle","1999",5.2,"16972","PG-13","96 min","Comedy|Thriller","tt0951216","tt0110428","tt0106873"
"2248","tt0176269","Universal Soldier: The Return","1999",4.1,"23829","R","83 min","Action|Sci-Fi","tt0111438","tt0119013","tt0105698"
"2249","tt0105698","Universal Soldier","1992",6,"67387","R","102 min","Action|Sci-Fi","tt0120685","tt0111282","tt0116629"
"2250","tt0188863","Love Stinks","1999",5.8,"4328","R","94 min","Comedy","tt0116422","tt0114885","tt0113101"
"2251","tt0156887","Perfect Blue","1997",7.8,"25609","R","81 min","Animation|Horror|Mystery|Thriller","tt0851578","tt0291350","tt0388473"
"2252","tt0160401","In Too Deep","1999",6.1,"4448","R","95 min","Action|Thriller","tt0112362","tt0181984","tt0222851"
"2253","tt0091278","Iron Eagle","1986",5.3,"10375","PG-13","117 min","Action|War","tt0113438","tt0095382","tt0094074"
"2254","tt0095382","Iron Eagle II","1988",3.5,"3911","PG","105 min","Action|War","tt0113438","tt0094074","tt0091278"
"2255","tt0103617","Aces: Iron Eagle III","1992",3.4,"2248","R","98 min","Action","tt0090264","tt0082398","tt0097742"
"2256","tt0113438","Iron Eagle IV","1995",3.1,"944","PG-13","96 min","Action|War","tt0091278","tt0095382","tt0094074"
"2257","tt0073802","Three Days of the Condor","1975",7.5,"34260","R","117 min","Drama|Mystery|Romance|Thriller","tt0106918","tt0156934","tt0099747"
"2258","tt0104839","Medicine Man","1992",6,"17135","PG-13","106 min","Adventure|Romance","tt0107362","tt0099810","tt0112864"
"2259","tt0120657","The 13th Warrior","1999",6.6,"100190","R","102 min","Action|Adventure|Fantasy","tt0112864","tt0107362","tt0095016"
"2260","tt0138304","The Astronaut's Wife","1999",5.3,"44809","R","109 min","Horror|Sci-Fi|Thriller","tt0118971","tt0246578","tt0160399"
"2261","tt0160236","Dudley Do-Right","1999",3.8,"8026","PG","77 min","Children|Comedy","tt0124298","tt0116313","tt0110366"
"2262","tt0164108","The Muse","1999",5.6,"9162","PG-13","97 min","Comedy","tt0117091","tt0433116","tt0101698"
"2263","tt0169145","Cabaret Balkan","1998",7.9,"3138","R","102 min","Drama","tt0114885","tt0113277","tt0113987"
"2264","tt0144286","The Lost Son","1999",6.6,"1240","R","102 min","Drama","tt0104027","tt0118100","tt0113305"
"2265","tt0119586","Lucie Aubrac","1997",6.7,"1028","R","115 min","Romance|War","tt0107002","tt0091288","tt0091480"
"2266","tt0120747","The Very Thought of You","1998",6.4,"3920","R","88 min","Comedy|Romance","tt0242527","tt0114885","tt0113819"
"2267","tt0163579","Chill Factor","1999",5.2,"8284","R","102 min","Action|Adventure|Comedy|Thriller","tt0115693","tt0091431","tt0120188"
"2268","tt0125971","Outside Providence","1999",6.4,"7652","R","96 min","Comedy","tt0115530","tt0114885","tt0113537"
"2269","tt0126810","Bedrooms and Hallways","1998",6.6,"2795","N/A","96 min","Comedy|Romance","tt0109913","tt0109831","tt0114266"
"2270","tt0145531","Stigmata","1999",6.2,"53639","R","103 min","Drama|Thriller","tt0119791","tt0109287","tt0146675"
"2271","tt0164181","Stir of Echoes","1999",7,"61284","R","99 min","Horror|Mystery|Thriller","tt0117965","tt0363988","tt3045616"
"2272","tt0118843","Black Cat, White Cat","1998",8.1,"39960","R","127 min","Comedy|Romance","tt0097223","tt0106307","tt0118002"
"2273","tt0151582","The Minus Man","1999",6.2,"5471","R","111 min","Drama|Mystery","tt0112722","tt0114369","tt0114814"
"2274","tt0097050","The Adventures of Milo and Otis","1986",7.2,"8322","G","76 min","Adventure|Children|Comedy|Drama","tt0109279","tt0057180","tt0112453"
"2275","tt0031762","Only Angels Have Wings","1939",7.7,"8532","APPROVED","121 min","Adventure|Drama|Romance","tt0032599","tt0029947","tt0036241"
"2276","tt0045251","Othello","1952",7.8,"5014","N/A","90 min","Drama","tt0035015","tt0057427","tt0038991"
"2277","tt0088146","A Soldier's Story","1984",7.2,"6431","PG","101 min","Drama","tt0061811","tt0063688","tt0093565"
"2278","tt0059297","I Saw What You Did","1965",6.2,"1772","N/A","82 min","Thriller","tt0058620","tt0051744","tt0053363"
"2279","tt0063823","Yellow Submarine","1968",7.4,"18681","G","85 min","Adventure|Animation|Comedy|Fantasy|Musical","tt0114709","tt0113198","tt0110763"
"2280","tt0169547","American Beauty","1999",8.4,"798581","R","122 min","Drama|Romance","tt0257044","tt0418763","tt0959337"
"2281","tt0088178","Stop Making Sense","1984",8.5,"8010","NOT RATED","88 min","Documentary|Musical","tt0473692","tt2043931","tt0107818"
"2282","tt0181316","Blue Streak","1999",6.3,"59336","PG-13","93 min","Comedy","tt0399327","tt0110475","tt0208003"
